Chr Gene nSNPs nSims Start Stop Test Pvalue Top.0.1.pvalue Best.SNP SNP.pvalue
2 EXOC6B 509 1e+05 72259951 72906685 850.717311144194 0.15638 0.08376 rs17723364 0.00982699999999998
2 FABP1 152 1e+05 88203624 88208693 125.881320680149 0.59273 0.06931 rs4359651 0.00468599999999999
2 FAHD2A 16 1000 95432174 95442606 14.2229611004696 0.453 0.34 rs2320431 0.142099999999999
2 FAHD2B 15 1000 97113049 97124309 11.7182633142151 0.396 0.238 rs7569432 0.2166
2 FAM110C 52 1e+05 31607 36385 60.162476907707 0.31486 0.07581 rs10165221 0.002194
2 FAM119A 78 1000 208182083 208198218 20.4408649501529 0.949 0.617 rs2551978 0.113
2 FAM123C 39 1000 131229546 131242177 64.5028728707584 0.151 0.133 rs272131 0.0460899999999995
2 FAM124B 167 1e+05 224951658 224974955 254.176494444963 0.13153 0.01987 rs2287521 0.00127900000000001
2 FAM126B 56 1000 201552031 201644637 66.0124762749725 0.287 0.19 rs6737556 0.0647600000000001
2 FAM128A 43 1000 131958002 131966534 10.4462217433744 0.871 0.663 rs2091456 0.4028
2 FAM128B 22 1000 130656172 130664770 6.96593867941043 0.601 0.418 rs11684431 0.367
2 FAM130A2 136 1000 166137135 166245451 106.13504600087 0.538 0.364 rs6731425 0.0143199999999999
2 FAM134A 69 1000 219751182 219758441 43.6688169646796 0.602 0.162 rs2276635 0.01576
2 FAM136A 71 1000 70376611 70382724 67.3897042619567 0.403 0.2 rs1478643 0.01807
2 FAM150B 64 1e+05 269560 278308 225.338523210332 0.01874 0.00147 rs7566279 0.000535699999999994
2 FAM161A 98 1000 61905486 61934782 127.010899420379 0.263 0.162 rs7581802 0.01174
2 FAM168B 60 1000 131521918 131567474 47.7902342995725 0.465 0.275 rs6414019 0.0826499999999999
2 FAM171B 96 1000 187267033 187336757 73.2815549749018 0.552 0.43 rs7421739 0.0681699999999995
2 FAM176A 219 1e+05 75572951 75650356 320.367843510024 0.14007 0.03662 rs2160101 0.00252899999999999
2 FAM49A 252 1000 16597381 16710577 183.455276430214 0.726 0.248 rs13431048 0.0122099999999999
2 FAM82A1 245 1000 38031109 38147784 211.318186255718 0.565 0.381 rs17022050 0.01763
2 FAM84A 58 1000 14690306 14693898 38.2073437015647 0.6 0.235 rs6704919 0.0635700000000001
2 FAM98A 118 1000 33662232 33677866 162.523405923311 0.179 0.134 rs4561642 0.00332499999999999
2 FANCL 121 1000 58239881 58322019 13.2716023688265 1 0.976 rs13420084 0.3765
2 FAP 138 1000 162735445 162808291 78.7162123926961 0.703 0.307 rs41368446 0.0319800000000001
2 FARP2 143 1000 241944383 242082928 32.1801896861282 0.985 0.924 rs757978 0.194500000000001
2 FARSB 173 1e+05 223144405 223229071 207.896119785613 0.28926 0.06999 rs3739000 0.005858
2 FASTKD1 112 1000 170094508 170138670 84.3788041630826 0.58 0.469 rs12619026 0.0863199999999995
2 FASTKD2 153 1000 207339610 207365475 111.586563395021 0.606 0.354 rs12467711 0.0268200000000001
2 FBLN7 89 1000 112612432 112662262 139.018838904441 0.119 0.142 rs7559210 0.01742
2 FBXO11 91 1e+05 47887562 47986318 200.949553975913 0.04739 0.06346 rs2134056 0.01223
2 FBXO36 82 1e+05 230495450 230586069 200.153094774959 0.02408 0.02379 rs575696 0.000330199999999993
2 FBXO41 54 1000 73335307 73351551 58.9482647640059 0.352 0.171 rs2303905 0.03892
2 FBXO48 60 1000 68543008 68547894 43.9187799027458 0.646 0.251 rs4854435 0.04375
2 FER1L5 40 1e+05 96672300 96734351 41.9752683743869 0.38906 0.09024 rs3731940 0.0170400000000001
2 FEV 37 1000 219554052 219558623 18.8634862091423 0.79 0.397 rs371825 0.0553399999999998
2 FEZ2 164 1000 36632904 36678836 109.452962928182 0.692 0.371 rs848520 0.0566199999999999
2 FHL2 185 1e+05 105343714 105421392 210.477589531954 0.33306 0.06874 rs4640402 0.000696200000000001
2 FIGLA 164 1000 70857949 70871283 206.023291739042 0.287 0.164 rs3213749 0.00961000000000001
2 FIGN 191 1000 164172363 164300759 177.836190081096 0.538 0.336 rs17806029 0.0396700000000001
2 FKBP1B 70 1000 24126131 24140054 62.3504969609152 0.46 0.202 rs3088337 0.00614400000000002
2 FKBP7 58 1e+05 179038268 179051568 163.027070622787 0.03059 0.03222 rs3820979 0.00870800000000005
2 FLJ20160 155 1000 190981325 191075286 133.611931269519 0.516 0.412 rs7564107 0.01001
2 FLJ20309 122 1e+05 206566689 206659151 202.060508127899 0.12748 0.03384 rs2359123 0.00437100000000003
2 FLJ20628 81 1000 28926191 28946669 93.4557792530051 0.327 0.16 rs7589735 0.026
2 FLJ30851 108 1000 24251475 24268071 31.7074276443829 0.921 0.632 rs12613951 0.1203
2 FLJ33590 4 1000 242460558 242464155 2.5878784013265 0.442 0.304 rs34346880 0.2545
2 FLJ43987 55 1000 73864823 73897782 34.338137985242 0.656 0.203 rs2567601 0.0279499999999998
2 FLJ44048 104 1e+05 186378005 186406262 438.179986615143 0.01594 0.00782 rs7557433 0.001583
2 FLJ46838 73 1000 48610025 48612560 58.0540481415193 0.56 0.388 rs1996970 0.07973
2 FMNL2 469 1000 152899996 153214594 505.91455694605 0.381 0.262 rs13002771 0.01494
2 FN1 216 1000 215933423 216009036 160.814093575677 0.706 0.161 rs1250269 0.000599300000000001
2 FNDC4 40 1000 27568253 27571590 34.3104545285362 0.408 0.42 rs1260320 0.1585
2 FOSL2 152 1000 28469282 28491020 81.1870320418183 0.901 0.496 rs6547848 0.0288000000000001
2 FOXD4L1 3 1000 113973130 113975197 2.95567614891045 0.382 0.318 rs1739531 0.247
2 FOXN2 101 1000 48395298 48459938 60.3742014868496 0.656 0.318 rs12470638 0.00922000000000004
2 FRZB 120 1000 183406981 183439743 70.5842084862832 0.81 0.489 rs7593100 0.0524900000000001
2 FSHR 479 1000 49043155 49235134 743.138628228216 0.123 0.139 rs4971708 0.000117300000000003
2 FZD5 54 1e+05 208335554 208342388 148.67480649171 0.04977 0.02797 rs9636269 0.00628099999999999
2 FZD7 113 1000 202607554 202611405 43.0060752990271 0.938 0.774 rs16838617 0.1042
2 G6PC2 136 1000 169465995 169474756 112.955636560263 0.521 0.533 rs10497347 0.0720400000000002
2 GAD1 112 1000 171381445 171425905 33.3781831825133 0.991 0.656 rs4667662 0.0662999999999997
2 GAL3ST2 8 1000 242364912 242392375 4.5153794434318 0.59 0.383 rs34346880 0.2545
2 GALM 98 1000 38746742 38815031 115.477399747499 0.297 0.232 rs7578356 0.00746500000000002
2 GALNT13 837 1000 154436671 155018735 762.96779970608 0.581 0.336 rs13032771 0.002109
2 GALNT14 409 1000 30986836 31215075 339.456201516527 0.672 0.272 rs2194452 0.00635500000000001
2 GALNT3 86 1e+05 166312558 166359049 144.306703238886 0.13108 0.02856 rs6745114 0.004136
2 GALNT5 109 1000 157822585 157876159 49.0592956351483 0.874 0.593 rs16841465 0.0761900000000001
2 GBX2 74 1e+05 236739045 236741391 157.517664930549 0.07634 0.05299 rs2278884 0.007577
2 GCA 34 1000 162908895 162925875 17.1118441051381 0.748 0.23 rs17783977 0.0334
2 GCC2 108 1e+05 108432067 108492286 242.048317354528 0.08162 0.07891 rs1469966 0.01405
2 GCG 69 1000 162707633 162717003 50.9302200908534 0.615 0.191 rs41368446 0.0319800000000001
2 GCKR 50 1000 27573209 27600054 38.5071107732128 0.48 0.477 rs1260320 0.1585
2 GCS1 40 1000 74541691 74546045 11.5274791293565 0.713 0.339 rs17722476 0.1035
2 GDF7 136 1000 20729904 20734731 116.867424025499 0.605 0.469 rs4971516 0.0563299999999999
2 GEMIN6 53 1000 38858830 38862610 78.4112310890684 0.198 0.179 rs3112147 0.0385500000000001
2 GEN1 136 1000 17798657 17830113 136.825973986362 0.386 0.264 rs13396723 0.0519899999999997
2 GFPT1 94 1000 69405910 69467829 92.2090908749536 0.346 0.183 rs12620315 0.02734
2 GGCX 92 1000 85629713 85642090 38.0715987135348 0.864 0.599 rs6643 0.00415100000000001
2 GIGYF2 191 1000 233270258 233433531 201.242157541552 0.353 0.359 rs7602140 0.01615
2 GKN1 89 1e+05 69055208 69061616 155.063895114127 0.1124 0.02594 rs6733314 0.00116799999999998
2 GKN2 122 1000 69025867 69033606 117.45310775406 0.46 0.104 rs13384985 0.00640400000000003
2 GLB1L 56 1e+05 219809746 219818375 98.9865220903655 0.1317 0.06857 rs2293079 0.00721900000000001
2 GLI2 263 1000 121271336 121466699 317.387635245853 0.259 0.134 rs13418466 0.00728400000000003
2 GLS 134 1000 191453791 191538021 28.7135666901011 0.995 0.921 rs1860170 0.1932
2 GMCL1 105 1000 69910321 69960231 48.0207564347575 0.681 0.551 rs7588022 0.1625
2 GMPPA 67 1000 220071856 220079955 32.902986628385 0.773 0.407 rs6747090 0.0882599999999994
2 GNLY 118 1000 85774924 85779386 41.9153411715087 0.938 0.724 rs11674181 0.0940100000000005
2 GORASP2 83 1000 171493956 171531886 16.3777671664913 0.969 0.712 rs13014896 0.231799999999999
2 GPBAR1 58 1000 218833982 218836826 34.8330453713363 0.497 0.238 rs7600989 0.103700000000001
2 GPC1 120 1000 241023787 241056168 181.96193738877 0.171 0.128 rs1318523 0.01065
2 GPD2 158 1000 157000210 157151161 105.113958371271 0.627 0.158 rs582397 0.03709
2 GPN1 54 1000 27705406 27727217 20.156283661572 0.697 0.391 rs7571558 0.240199999999999
2 GPR1 97 1000 206748284 206791016 72.9661063207001 0.553 0.225 rs3755227 0.0195699999999999
2 GPR113 87 1000 26384544 26423189 47.0115520095349 0.777 0.541 rs13021661 0.118200000000001
2 GPR148 13 1000 131203192 131204379 8.39919926064199 0.464 0.165 rs2625051 0.112699999999999
2 GPR155 101 1000 175004620 175060057 71.149032828597 0.577 0.364 rs12471149 0.0867000000000001
2 GPR17 78 1000 128120216 128126683 44.6029767279736 0.782 0.315 rs13021001 0.02704
2 GPR35 110 1e+05 241217467 241219342 264.656742849476 0.0232 0.02517 rs2975783 0.00409299999999999
2 GPR39 405 1000 132890616 133120639 249.483068200604 0.894 0.373 rs10803531 0.000771000000000006
2 GPR45 104 1000 105224631 105226356 41.835379125964 0.962 0.929 rs17687727 0.119799999999999
2 GPR55 109 1000 231480286 231498185 67.9915920513777 0.788 0.319 rs3111770 0.0321199999999998
2 GPR75 85 1000 53933553 53940630 53.6353275224212 0.632 0.458 rs2543629 0.0984499999999996
2 GRB14 179 1000 165057568 165186606 178.36087447314 0.407 0.354 rs6713419 0.0393499999999998
2 GREB1 156 1000 11591692 11700363 118.303582850354 0.735 0.498 rs5020877 0.04566
2 GRHL1 174 1000 10009272 10059856 86.3493275766626 0.911 0.78 rs11902457 0.0613299999999998
2 GTDC1 170 1000 144420050 144806499 110.081415507416 0.815 0.657 rs11888898 0.0319599999999997
2 GTF2A1L 300 1000 48698451 48813790 240.70751844144 0.726 0.282 rs10185213 0.00643900000000002
2 GTF3C2 41 1000 27402224 27433372 38.826930700743 0.381 0.172 rs11689803 0.0265800000000002
2 GTF3C3 47 1000 197337344 197372670 16.4957214479867 0.834 0.4 rs11900782 0.115000000000001
2 GULP1 259 1000 188865634 189168897 305.646417896282 0.338 0.258 rs9288155 0.01472
2 GYPC 126 1000 127130153 127170716 134.120763484693 0.382 0.391 rs1960696 0.03258
2 HAAO 146 1000 42847732 42873255 232.142301185086 0.177 0.117 rs1439644 0.01385
2 HADHA 83 1000 26267007 26321098 118.974518256275 0.213 0.197 rs17527979 0.0874900000000004
2 HADHB 93 1000 26321119 26366837 105.252442165796 0.289 0.328 rs17527979 0.0874900000000004
2 HAT1 72 1e+05 172487203 172556846 123.29167784336 0.13862 0.04348 rs11695630 0.003449
2 HDAC4 390 1000 239634800 239987580 289.513625852014 0.846 0.469 rs7582778 0.01174
2 HDLBP 112 1000 241815351 241903927 58.4068804630568 0.826 0.328 rs1540528 0.02597
2 HEATR5B 136 1e+05 37061656 37164989 221.409241899053 0.13871 0.06169 rs17505250 0.00536699999999996
2 HECW2 523 1000 196772221 197165580 324.972613349403 0.882 0.297 rs6434842 0.0114000000000001
2 HES6 68 1000 238811646 238813409 91.823834594973 0.184 0.147 rs2305174 0.0264999999999999
2 HIBCH 212 1e+05 190777604 190892804 150.945894124527 0.53679 0.07719 rs1357722 0.00597200000000001
2 HJURP 311 1000 234410224 234427951 99.0052803509735 0.987 0.82 rs13013882 0.0639500000000001
2 HK2 173 1000 74913289 74973989 196.968143862295 0.337 0.145 rs1869339 0.0134699999999999
2 HNMT 137 1000 138438277 138490404 201.633612215657 0.189 0.147 rs3100724 0.0137700000000001
2 HNRNPA3 49 1000 177785667 177796931 19.561365145443 0.775 0.606 rs13401026 0.2157
2 HNRPLL 91 1000 38644678 38683528 28.7003202972538 0.933 0.575 rs7578356 0.00746500000000002
2 HOXD1 87 1e+05 176761552 176763881 253.800169037442 0.00915 0.00938 rs6759499 0.00100999999999999
2 HOXD10 62 1e+05 176689737 176692916 117.507971529507 0.06514 0.02376 rs7591820 0.001689
2 HOXD11 59 1e+05 176680329 176682562 84.4843705860546 0.17011 0.06651 rs34727427 0.00825000000000005
2 HOXD12 64 1000 176672775 176673734 79.6524479617847 0.252 0.14 rs1348807 0.01545
2 HOXD13 62 1000 176665777 176668912 76.658491675396 0.243 0.129 rs1348807 0.01545
2 HOXD3 78 1e+05 176737050 176746072 237.742058494962 0.00687 0.00828 rs6759499 0.00100999999999999
2 HOXD4 66 1e+05 176724358 176726195 198.829018247224 0.00895 0.00692 rs6759499 0.00100999999999999
2 HOXD8 67 1e+05 176702722 176704974 155.933510132572 0.03084 0.01227 rs7591820 0.001689
2 HOXD9 62 1e+05 176695333 176697770 132.299239391828 0.04413 0.01695 rs7591820 0.001689
2 HPCAL1 258 1e+05 10360490 10485194 375.193442633805 0.13124 0.05527 rs818172 0.001879
2 HRB 154 1000 228045285 228130546 230.504083667519 0.193 0.185 rs6731443 0.02851
2 HS1BP3 189 1000 20681044 20714345 116.755653366256 0.864 0.673 rs340598 0.0775199999999993
2 HS6ST1 140 1e+05 128739523 128792641 193.6159957053 0.18122 0.08866 rs7566627 0.00297499999999998
2 HSPC159 132 1000 64534830 64542021 80.7189430877837 0.763 0.383 rs17028957 0.01937
2 HSPD1 31 1000 198059552 198073243 15.1075003413898 0.635 0.413 rs3792159 0.3354
2 HSPE1 30 1000 198073364 198076416 14.5210499411492 0.625 0.45 rs3792159 0.3354
2 HTR2B 57 1000 231681198 231698068 57.1583229540545 0.348 0.178 rs17586449 0.0430099999999998
2 HTRA2 33 1000 74610039 74614191 15.7995467943194 0.63 0.27 rs17722476 0.1035
2 IAH1 74 1000 9532120 9546042 50.3606938651714 0.478 0.334 rs12992105 0.0921900000000003
2 ICA1L 76 1e+05 203346117 203444616 166.028418255037 0.05372 0.02395 rs6719001 0.004335
2 ICOS 140 1e+05 204509747 204534543 162.474015432201 0.31795 0.06096 rs10932037 0.00483599999999999
2 ID2 80 1000 8739563 8742034 73.1385616361174 0.496 0.153 rs4669321 0.0101
2 IDH1 112 1000 208809197 208828051 102.905208468005 0.344 0.488 rs16840781 0.123899999999999
2 IFIH1 106 1000 162831834 162883285 51.3544486604538 0.653 0.276 rs17764770 0.0522499999999999
2 IFT172 58 1000 27520743 27566075 58.4868709131118 0.306 0.405 rs1260320 0.1585
2 IGFBP2 107 1000 217206371 217237403 127.369648272984 0.285 0.104 rs888185 0.01795
2 IGFBP5 97 1e+05 217245072 217268517 130.082212998507 0.21647 0.09266 rs888185 0.01795
2 IHH 88 1000 219627389 219633433 54.9919542254459 0.564 0.404 rs16859497 0.05208
2 IKZF2 275 1000 213572655 213724578 209.737344098218 0.608 0.235 rs7579484 0.004822
2 IL18R1 246 1000 102345528 102381649 224.651782836089 0.448 0.231 rs13029918 0.03353
2 IL18RAP 275 1000 102401685 102435456 169.187361768201 0.657 0.36 rs10202813 0.0524900000000001
2 IL1A 102 1000 113247962 113259442 18.8222404961424 0.981 0.87 rs7575257 0.1677
2 IL1B 92 1000 113303807 113310827 67.9414683145309 0.643 0.404 rs2723167 0.06868
2 IL1F10 200 1000 113542017 113549898 199.664103059108 0.429 0.36 rs315920 0.01935
2 IL1F5 188 1000 113532685 113538791 178.199366769584 0.461 0.408 rs315921 0.0239999999999998
2 IL1F6 95 1000 113479919 113482092 132.417814109407 0.227 0.239 rs2305152 0.03789
2 IL1F7 135 1000 113387018 113392929 235.579775709703 0.132 0.173 rs11690539 0.0406500000000002
2 IL1F8 196 1000 113496138 113526911 194.485191179933 0.45 0.41 rs3827763 0.02601
2 IL1F9 136 1000 113452076 113459698 175.929069247857 0.284 0.277 rs2305152 0.03789
2 IL1R1 232 1000 102136833 102162766 118.584253991619 0.83 0.708 rs3755285 0.102
2 IL1R2 206 1000 101974737 102011316 127.266373475535 0.741 0.569 rs4851524 0.0622800000000001
2 IL1RL1 187 1000 102294393 102334929 176.945389962656 0.453 0.208 rs13029918 0.03353
2 IL1RL2 251 1000 102169864 102222243 134.154966598301 0.845 0.716 rs3755285 0.102
2 IL1RN 224 1000 113591940 113608064 241.893802131482 0.39 0.162 rs6723495 0.005908
2 IL8RA 59 1000 218735812 218739961 76.700701689617 0.236 0.178 rs6436032 0.0467000000000003
2 IL8RB 60 1000 218698990 218710220 119.461728547854 0.122 0.125 rs6436032 0.0467000000000003
2 ILKAP 92 1000 238743781 238777063 95.8446641435506 0.342 0.221 rs2305174 0.0264999999999999
2 IMMT 185 1000 86224565 86276404 104.908957883104 0.644 0.639 rs17438451 0.17
2 IMP4 46 1000 130816958 130820667 10.5490841195696 0.876 0.507 rs6750645 0.3206
2 ING5 3 1000 242290128 242317569 3.50521006671372 0.326 0.118 rs1130905 0.0753899999999999
2 INHA 46 1000 220145197 220148671 11.1847113344898 0.985 0.93 rs6704759 0.2827
2 INHBB 65 1e+05 120820188 120825853 101.193113474119 0.12155 0.08448 rs11897635 0.00520400000000001
2 INPP1 112 1000 190916440 190944636 54.324710873611 0.795 0.482 rs16832601 0.0725099999999999
2 INPP4A 118 1e+05 98427844 98570598 140.65880085207 0.26875 0.03473 rs12477925 0.00372299999999998
2 INPP5D 192 1e+06 233633279 233781288 542.456503273952 0.000743 0.000722 rs7570061 7.62099999999995e-05
2 INSIG2 153 1e+05 118562519 118584067 200.278489640306 0.24311 0.05994 rs2042492 0.00602999999999998
2 IQCA1 134 1000 236897532 237080831 211.549121895352 0.145 0.119 rs7608734 0.00333300000000002
2 IRS1 128 1000 227304276 227371750 148.424497254778 0.316 0.21 rs16822633 0.03625
2 ITGA4 177 1000 182029863 182110713 86.830143615559 0.859 0.639 rs11694175 0.1033
2 ITGA6 261 1000 173000559 173079427 310.873119965984 0.286 0.127 rs7609465 0.0259500000000002
2 ITGAV 109 1000 187163044 187253873 61.7696052360338 0.742 0.559 rs17334436 0.126099999999999
2 ITGB1BP1 59 1000 9463265 9481094 58.3349074829484 0.372 0.177 rs2715861 0.01055
2 ITGB6 195 1000 160666478 160764836 163.050693890826 0.532 0.316 rs16844882 0.00350299999999999
2 ITM2C 91 1000 231437864 231452207 69.0104269151722 0.649 0.312 rs1438145 0.0428600000000003
2 ITSN2 194 1000 24279238 24436901 42.3957297341322 0.939 0.68 rs17733411 0.1854
2 IWS1 127 1000 127954859 128000514 69.3833404250334 0.749 0.586 rs6748999 0.1183
2 JMJD1A 100 1e+05 86521864 86573350 220.994796080839 0.0663 0.09107 rs1105862 0.02151
2 KBTBD10 89 1000 170074457 170091018 71.7445234294588 0.563 0.435 rs12619026 0.0863199999999995
2 KCMF1 84 1000 85051741 85140106 43.4226748883006 0.853 0.558 rs7563120 0.0676299999999994
2 KCNE4 115 1000 223625105 223628599 115.351827984523 0.384 0.17 rs11888051 0.0195699999999999
2 KCNF1 140 1000 10969513 10971802 94.8106590542588 0.771 0.448 rs2178740 0.0307
2 KCNG3 134 1e+05 42522660 42574741 460.38408576663 0.00711 0.00314 rs222482 0.000103800000000002
2 KCNH7 352 1000 162936162 163403486 203.832878818246 0.825 0.219 rs12473968 0.0125799999999999
2 KCNIP3 62 1000 95326798 95415552 82.0607361636668 0.222 0.182 rs6748967 0.0909899999999998
2 KCNJ13 75 1000 233339103 233349519 90.621945831913 0.295 0.31 rs2344615 0.0215700000000001
2 KCNJ3 288 1000 155263338 155421260 283.820568154632 0.475 0.182 rs13000959 0.0122099999999999
2 KCNK12 148 1000 47601418 47650974 106.569210910759 0.766 0.317 rs10166990 0.01506
2 KCNK3 63 1000 26769122 26806209 65.7845716080121 0.399 0.135 rs1275986 0.0200599999999999
2 KCNS3 180 1e+05 17923425 17977706 209.211694789917 0.31226 0.06271 rs6713633 0.00360800000000001
2 KCTD18 138 1000 201061928 201083037 145.315298489776 0.405 0.37 rs920249 0.01205
2 KHK 50 1e+05 27163114 27177123 55.7361755996859 0.28067 0.04641 rs1124649 0.0172399999999999
2 KIAA1310 54 1000 96622633 96667842 24.5327719150454 0.812 0.734 rs10185002 0.103700000000001
2 KIAA1486 288 1000 225973845 226226978 440.011686890053 0.141 0.128 rs1517487 0.00407000000000001
2 KIAA1604 207 1000 180517848 180580025 100.274812579734 0.898 0.492 rs16867112 0.01489
2 KIAA1715 129 1000 176498655 176575264 141.712528633799 0.351 0.235 rs1093745 0.0278999999999999
2 KIAA1754L 33 1000 96354872 96357806 15.9967535625186 0.668 0.233 rs11903257 0.0699700000000002
2 KIAA1841 103 1000 61146509 61218673 61.2275707744594 0.701 0.423 rs4672416 0.0404200000000001
2 KIDINS220 140 1000 8786510 8895181 110.51955064629 0.64 0.326 rs13399632 0.0408599999999997
2 KIF1A 130 1e+05 241301856 241408297 138.974800163269 0.36121 0.07722 rs1583259 0.0123100000000001
2 KIF3C 65 1e+05 26002958 26058947 109.55605433161 0.11005 0.02774 rs7596494 0.00372699999999998
2 KIF5C 138 1000 149349288 149591519 102.53165390604 0.638 0.428 rs13386944 0.0275000000000001
2 KLF11 73 1000 10101132 10112414 26.9910104887569 0.964 0.883 rs4073397 0.1405
2 KLF7 210 1e+05 207653773 207738859 345.437265586144 0.09934 0.03667 rs12694077 0.00128300000000003
2 KLHL23 159 1000 170259246 170314684 96.3790467837317 0.682 0.389 rs4668156 0.003039
